"Series";"Time";"Value"
"iot-devices.Temp1";"2019-07-31T23:30:00-07:00";68.9
"iot-devices.Temp1";"2019-08-01T00:00:00-07:00";68.3
"iot-devices.Temp1";"2019-08-01T00:30:00-07:00";68.42
"iot-devices.Temp1";"2019-08-01T01:00:00-07:00";68.21
"iot-devices.Temp1";"2019-08-01T01:30:00-07:00";67.69999999999999
"iot-devices.Temp1";"2019-08-01T02:00:00-07:00";67.52
"iot-devices.Temp1";"2019-08-01T02:30:00-07:00";67.10000000000001
"iot-devices.Temp1";"2019-08-01T03:00:00-07:00";66.61999999999999
"iot-devices.Temp1";"2019-08-01T03:30:00-07:00";65.39
"iot-devices.Temp1";"2019-08-01T04:00:00-07:00";65
"iot-devices.Temp1";"2019-08-01T04:30:00-07:00";64.37000000000002
"iot-devices.Temp1";"2019-08-01T05:00:00-07:00";63.92000000000001
"iot-devices.Temp1";"2019-08-01T05:30:00-07:00";63.349999999999994
"iot-devices.Temp1";"2019-08-01T06:00:00-07:00";63.410000000000004
"iot-devices.Temp1";"2019-08-01T06:30:00-07:00";63.77
"iot-devices.Temp1";"2019-08-01T07:00:00-07:00";64.27999999999999
"iot-devices.Temp1";"2019-08-01T07:30:00-07:00";67.33999999999999
"iot-devices.Temp1";"2019-08-01T08:00:00-07:00";71.24
"iot-devices.Temp1";"2019-08-01T08:30:00-07:00";74.11999999999999
"iot-devices.Temp1";"2019-08-01T09:00:00-07:00";75.98
"iot-devices.Temp1";"2019-08-01T09:30:00-07:00";78.14
"iot-devices.Temp1";"2019-08-01T10:00:00-07:00";80.21
"iot-devices.Temp1";"2019-08-01T10:30:00-07:00";82.13000000000001
"iot-devices.Temp1";"2019-08-01T11:00:00-07:00";84.23
"iot-devices.Temp1";"2019-08-01T11:30:00-07:00";86.45
"iot-devices.Temp1";"2019-08-01T12:00:00-07:00";88.55
"iot-devices.Temp1";"2019-08-01T12:30:00-07:00";90.29
"iot-devices.Temp1";"2019-08-01T13:00:00-07:00";91.39999999999999
"iot-devices.Temp1";"2019-08-01T13:30:00-07:00";92.30000000000001
"iot-devices.Temp1";"2019-08-01T14:00:00-07:00";93.08
"iot-devices.Temp1";"2019-08-01T14:30:00-07:00";93.58999999999999
"iot-devices.Temp1";"2019-08-01T15:00:00-07:00";94.19
"iot-devices.Temp1";"2019-08-01T15:30:00-07:00";94.15999999999998
"iot-devices.Temp1";"2019-08-01T16:00:00-07:00";93.19999999999999
"iot-devices.Temp1";"2019-08-01T16:30:00-07:00";92.54
"iot-devices.Temp1";"2019-08-01T17:00:00-07:00";91.79
"iot-devices.Temp1";"2019-08-01T17:30:00-07:00";90.77
