"Series";"Time";"Value"
"iot-devices.Temp1";"2019-09-30T23:30:00-07:00";52.34
"iot-devices.Temp1";"2019-10-01T00:00:00-07:00";52.01
"iot-devices.Temp1";"2019-10-01T00:30:00-07:00";51.71
"iot-devices.Temp1";"2019-10-01T01:00:00-07:00";50.900000000000006
"iot-devices.Temp1";"2019-10-01T01:30:00-07:00";49.669999999999995
"iot-devices.Temp1";"2019-10-01T02:00:00-07:00";49.31
"iot-devices.Temp1";"2019-10-01T02:30:00-07:00";49.01
"iot-devices.Temp1";"2019-10-01T03:00:00-07:00";48.77
"iot-devices.Temp1";"2019-10-01T03:30:00-07:00";48.800000000000004
"iot-devices.Temp1";"2019-10-01T04:00:00-07:00";48.29
"iot-devices.Temp1";"2019-10-01T04:30:00-07:00";48.410000000000004
"iot-devices.Temp1";"2019-10-01T05:00:00-07:00";47.870000000000005
"iot-devices.Temp1";"2019-10-01T05:30:00-07:00";47.300000000000004
"iot-devices.Temp1";"2019-10-01T06:00:00-07:00";46.46
"iot-devices.Temp1";"2019-10-01T06:30:00-07:00";45.62
"iot-devices.Temp1";"2019-10-01T07:00:00-07:00";45.830000000000005
"iot-devices.Temp1";"2019-10-01T07:30:00-07:00";46.43
"iot-devices.Temp1";"2019-10-01T08:00:00-07:00";48.77
"iot-devices.Temp1";"2019-10-01T08:30:00-07:00";52.309999999999995
"iot-devices.Temp1";"2019-10-01T09:00:00-07:00";55.669999999999995
"iot-devices.Temp1";"2019-10-01T09:30:00-07:00";58.220000000000006
"iot-devices.Temp1";"2019-10-01T10:00:00-07:00";60.85999999999999
"iot-devices.Temp1";"2019-10-01T10:30:00-07:00";62.57
"iot-devices.Temp1";"2019-10-01T11:00:00-07:00";64.49
"iot-devices.Temp1";"2019-10-01T11:30:00-07:00";66.11
"iot-devices.Temp1";"2019-10-01T12:00:00-07:00";67.97
"iot-devices.Temp1";"2019-10-01T12:30:00-07:00";69.59000000000002
"iot-devices.Temp1";"2019-10-01T13:00:00-07:00";70.49
"iot-devices.Temp1";"2019-10-01T13:30:00-07:00";71.36000000000001
"iot-devices.Temp1";"2019-10-01T14:00:00-07:00";71.96
"iot-devices.Temp1";"2019-10-01T14:30:00-07:00";72.26
"iot-devices.Temp1";"2019-10-01T15:00:00-07:00";73.04
"iot-devices.Temp1";"2019-10-01T15:30:00-07:00";73.19000000000001
"iot-devices.Temp1";"2019-10-01T16:00:00-07:00";72.68
"iot-devices.Temp1";"2019-10-01T16:30:00-07:00";72.35
"iot-devices.Temp1";"2019-10-01T17:00:00-07:00";71.63000000000001
"iot-devices.Temp1";"2019-10-01T17:30:00-07:00";70.64
"iot-devices.Temp1";"2019-10-01T18:00:00-07:00";69.08
"iot-devices.Temp1";"2019-10-01T18:30:00-07:00";66.44
"iot-devices.Temp1";"2019-10-01T19:00:00-07:00";64.7
"iot-devices.Temp1";"2019-10-01T19:30:00-07:00";62.839999999999996
"iot-devices.Temp1";"2019-10-01T20:00:00-07:00";60.77
"iot-devices.Temp1";"2019-10-01T20:30:00-07:00";58.580000000000005
"iot-devices.Temp1";"2019-10-01T21:00:00-07:00";56.93000000000001
"iot-devices.Temp1";"2019-10-01T21:30:00-07:00";56.330000000000005
"iot-devices.Temp1";"2019-10-01T22:00:00-07:00";55.639999999999986
"iot-devices.Temp1";"2019-10-01T22:30:00-07:00";54.35
"iot-devices.Temp1";"2019-10-01T23:00:00-07:00";52.94
"iot-devices.Temp1";"2019-10-01T23:30:00-07:00";52.21999999999999
"iot-devices.Temp1";"2019-10-02T00:00:00-07:00";52.669999999999995
"iot-devices.Temp1";"2019-10-02T00:30:00-07:00";52.52
"iot-devices.Temp1";"2019-10-02T01:00:00-07:00";52.31
"iot-devices.Temp1";"2019-10-02T01:30:00-07:00";52.25
"iot-devices.Temp1";"2019-10-02T02:00:00-07:00";52.15999999999999
"iot-devices.Temp1";"2019-10-02T02:30:00-07:00";51.77
"iot-devices.Temp1";"2019-10-02T03:00:00-07:00";51.62
"iot-devices.Temp1";"2019-10-02T03:30:00-07:00";50.36000000000001
"iot-devices.Temp1";"2019-10-02T04:00:00-07:00";49.4
"iot-devices.Temp1";"2019-10-02T04:30:00-07:00";48.410000000000004
"iot-devices.Temp1";"2019-10-02T05:00:00-07:00";48.44
"iot-devices.Temp1";"2019-10-02T05:30:00-07:00";47.449999999999996
"iot-devices.Temp1";"2019-10-02T06:00:00-07:00";47.18000000000001
"iot-devices.Temp1";"2019-10-02T06:30:00-07:00";47.300000000000004
"iot-devices.Temp1";"2019-10-02T07:00:00-07:00";47.66
"iot-devices.Temp1";"2019-10-02T07:30:00-07:00";48.53
"iot-devices.Temp1";"2019-10-02T08:00:00-07:00";53.09
"iot-devices.Temp1";"2019-10-02T08:30:00-07:00";56.54
"iot-devices.Temp1";"2019-10-02T09:00:00-07:00";59.57
"iot-devices.Temp1";"2019-10-02T09:30:00-07:00";63.01999999999999
"iot-devices.Temp1";"2019-10-02T10:00:00-07:00";65.63000000000001
"iot-devices.Temp1";"2019-10-02T10:30:00-07:00";67.01
"iot-devices.Temp1";"2019-10-02T11:00:00-07:00";68.27
"iot-devices.Temp1";"2019-10-02T11:30:00-07:00";71.08999999999999
"iot-devices.Temp1";"2019-10-02T12:00:00-07:00";73.7
"iot-devices.Temp1";"2019-10-02T12:30:00-07:00";74.87
"iot-devices.Temp1";"2019-10-02T13:00:00-07:00";75.86
"iot-devices.Temp1";"2019-10-02T13:30:00-07:00";76.82
