"Series";"Time";"Value"
"iot-devices.Temp1";"2019-09-30T23:30:00-07:00";52.7
"iot-devices.Temp1";"2019-10-01T00:00:00-07:00";52.46
"iot-devices.Temp1";"2019-10-01T00:30:00-07:00";52.64000000000001
"iot-devices.Temp1";"2019-10-01T01:00:00-07:00";51.77
"iot-devices.Temp1";"2019-10-01T01:30:00-07:00";50.839999999999996
"iot-devices.Temp1";"2019-10-01T02:00:00-07:00";50.03
"iot-devices.Temp1";"2019-10-01T02:30:00-07:00";49.97
"iot-devices.Temp1";"2019-10-01T03:00:00-07:00";50.03
"iot-devices.Temp1";"2019-10-01T03:30:00-07:00";49.04
"iot-devices.Temp1";"2019-10-01T04:00:00-07:00";48.410000000000004
"iot-devices.Temp1";"2019-10-01T04:30:00-07:00";48.11000000000001
"iot-devices.Temp1";"2019-10-01T05:00:00-07:00";47.9
"iot-devices.Temp1";"2019-10-01T05:30:00-07:00";47.35999999999999
"iot-devices.Temp1";"2019-10-01T06:00:00-07:00";46.37
"iot-devices.Temp1";"2019-10-01T06:30:00-07:00";45.830000000000005
"iot-devices.Temp1";"2019-10-01T07:00:00-07:00";45.14000000000001
"iot-devices.Temp1";"2019-10-01T07:30:00-07:00";45.65
"iot-devices.Temp1";"2019-10-01T08:00:00-07:00";48.77
"iot-devices.Temp1";"2019-10-01T08:30:00-07:00";52.46
"iot-devices.Temp1";"2019-10-01T09:00:00-07:00";55.46
"iot-devices.Temp1";"2019-10-01T09:30:00-07:00";57.620000000000005
"iot-devices.Temp1";"2019-10-01T10:00:00-07:00";60.04999999999999
"iot-devices.Temp1";"2019-10-01T10:30:00-07:00";62.36000000000001
"iot-devices.Temp1";"2019-10-01T11:00:00-07:00";64.46
"iot-devices.Temp1";"2019-10-01T11:30:00-07:00";66.2
"iot-devices.Temp1";"2019-10-01T12:00:00-07:00";67.88000000000001
"iot-devices.Temp1";"2019-10-01T12:30:00-07:00";69.83
"iot-devices.Temp1";"2019-10-01T13:00:00-07:00";70.25
"iot-devices.Temp1";"2019-10-01T13:30:00-07:00";70.85000000000001
"iot-devices.Temp1";"2019-10-01T14:00:00-07:00";71.36
"iot-devices.Temp1";"2019-10-01T14:30:00-07:00";71.57
"iot-devices.Temp1";"2019-10-01T15:00:00-07:00";72.38
"iot-devices.Temp1";"2019-10-01T15:30:00-07:00";72.47
"iot-devices.Temp1";"2019-10-01T16:00:00-07:00";71.96
"iot-devices.Temp1";"2019-10-01T16:30:00-07:00";71.08999999999999
"iot-devices.Temp1";"2019-10-01T17:00:00-07:00";70.94
"iot-devices.Temp1";"2019-10-01T17:30:00-07:00";69.89
"iot-devices.Temp1";"2019-10-01T18:00:00-07:00";68.36
"iot-devices.Temp1";"2019-10-01T18:30:00-07:00";65.6
"iot-devices.Temp1";"2019-10-01T19:00:00-07:00";63.40999999999999
"iot-devices.Temp1";"2019-10-01T19:30:00-07:00";61.46000000000001
"iot-devices.Temp1";"2019-10-01T20:00:00-07:00";59.809999999999995
"iot-devices.Temp1";"2019-10-01T20:30:00-07:00";57.86000000000001
"iot-devices.Temp1";"2019-10-01T21:00:00-07:00";56.839999999999996
"iot-devices.Temp1";"2019-10-01T21:30:00-07:00";56.330000000000005
"iot-devices.Temp1";"2019-10-01T22:00:00-07:00";55.99999999999999
"iot-devices.Temp1";"2019-10-01T22:30:00-07:00";54.379999999999995
"iot-devices.Temp1";"2019-10-01T23:00:00-07:00";53.24000000000001
"iot-devices.Temp1";"2019-10-01T23:30:00-07:00";53.419999999999995
"iot-devices.Temp1";"2019-10-02T00:00:00-07:00";54.53
"iot-devices.Temp1";"2019-10-02T00:30:00-07:00";53.24
"iot-devices.Temp1";"2019-10-02T01:00:00-07:00";52.669999999999995
"iot-devices.Temp1";"2019-10-02T01:30:00-07:00";52.370000000000005
"iot-devices.Temp1";"2019-10-02T02:00:00-07:00";52.28
"iot-devices.Temp1";"2019-10-02T02:30:00-07:00";51.44
"iot-devices.Temp1";"2019-10-02T03:00:00-07:00";51.10999999999999
"iot-devices.Temp1";"2019-10-02T03:30:00-07:00";50.059999999999995
"iot-devices.Temp1";"2019-10-02T04:00:00-07:00";48.88999999999999
"iot-devices.Temp1";"2019-10-02T04:30:00-07:00";48.07999999999999
"iot-devices.Temp1";"2019-10-02T05:00:00-07:00";47.38999999999999
"iot-devices.Temp1";"2019-10-02T05:30:00-07:00";46.07
"iot-devices.Temp1";"2019-10-02T06:00:00-07:00";45.919999999999995
"iot-devices.Temp1";"2019-10-02T06:30:00-07:00";46.06999999999999
"iot-devices.Temp1";"2019-10-02T07:00:00-07:00";46.85
"iot-devices.Temp1";"2019-10-02T07:30:00-07:00";47.900000000000006
"iot-devices.Temp1";"2019-10-02T08:00:00-07:00";53
"iot-devices.Temp1";"2019-10-02T08:30:00-07:00";56.15
"iot-devices.Temp1";"2019-10-02T09:00:00-07:00";59.06
"iot-devices.Temp1";"2019-10-02T09:30:00-07:00";62.449999999999996
"iot-devices.Temp1";"2019-10-02T10:00:00-07:00";63.85999999999999
"iot-devices.Temp1";"2019-10-02T10:30:00-07:00";65.54
"iot-devices.Temp1";"2019-10-02T11:00:00-07:00";68.03
"iot-devices.Temp1";"2019-10-02T11:30:00-07:00";70.55
"iot-devices.Temp1";"2019-10-02T12:00:00-07:00";73.49
"iot-devices.Temp1";"2019-10-02T12:30:00-07:00";74.732
"iot-devices.Temp1";"2019-10-02T13:00:00-07:00";75.41000000000001
"iot-devices.Temp1";"2019-10-02T13:30:00-07:00";76.46
"iot-devices.Temp1";"2019-10-02T14:00:00-07:00";77.24000000000001
"iot-devices.Temp1";"2019-10-02T14:30:00-07:00";76.73
"iot-devices.Temp1";"2019-10-02T15:00:00-07:00";76.82
"iot-devices.Temp1";"2019-10-02T15:30:00-07:00";76.75999999999999
"iot-devices.Temp1";"2019-10-02T16:00:00-07:00";76.49
"iot-devices.Temp1";"2019-10-02T16:30:00-07:00";75.98
"iot-devices.Temp1";"2019-10-02T17:00:00-07:00";75.13999999999999
"iot-devices.Temp1";"2019-10-02T17:30:00-07:00";74.02999999999999
"iot-devices.Temp1";"2019-10-02T18:00:00-07:00";72.05
"iot-devices.Temp1";"2019-10-02T18:30:00-07:00";68.45
"iot-devices.Temp1";"2019-10-02T19:00:00-07:00";66.62
"iot-devices.Temp1";"2019-10-02T19:30:00-07:00";65.08999999999999
"iot-devices.Temp1";"2019-10-02T20:00:00-07:00";63.379999999999995
"iot-devices.Temp1";"2019-10-02T20:30:00-07:00";61.550000000000004
"iot-devices.Temp1";"2019-10-02T21:00:00-07:00";60.04999999999999
"iot-devices.Temp1";"2019-10-02T21:30:00-07:00";58.97
"iot-devices.Temp1";"2019-10-02T22:00:00-07:00";57.92000000000001
"iot-devices.Temp1";"2019-10-02T22:30:00-07:00";57.10999999999999
"iot-devices.Temp1";"2019-10-02T23:00:00-07:00";56.78
"iot-devices.Temp1";"2019-10-02T23:30:00-07:00";58.550000000000004
"iot-devices.Temp1";"2019-10-03T00:00:00-07:00";58.910000000000004
"iot-devices.Temp1";"2019-10-03T00:30:00-07:00";58.160000000000004
"iot-devices.Temp1";"2019-10-03T01:00:00-07:00";56.57
"iot-devices.Temp1";"2019-10-03T01:30:00-07:00";55.879999999999995
"iot-devices.Temp1";"2019-10-03T02:00:00-07:00";55.25
"iot-devices.Temp1";"2019-10-03T02:30:00-07:00";55.22
"iot-devices.Temp1";"2019-10-03T03:00:00-07:00";53.75
"iot-devices.Temp1";"2019-10-03T03:30:00-07:00";53.48
"iot-devices.Temp1";"2019-10-03T04:00:00-07:00";51.47
"iot-devices.Temp1";"2019-10-03T04:30:00-07:00";50.059999999999995
"iot-devices.Temp1";"2019-10-03T05:00:00-07:00";49.160000000000004
"iot-devices.Temp1";"2019-10-03T05:30:00-07:00";49.25
"iot-devices.Temp1";"2019-10-03T06:00:00-07:00";48.830000000000005
"iot-devices.Temp1";"2019-10-03T06:30:00-07:00";47.449999999999996
"iot-devices.Temp1";"2019-10-03T07:00:00-07:00";47.21
"iot-devices.Temp1";"2019-10-03T07:30:00-07:00";48.53
"iot-devices.Temp1";"2019-10-03T08:00:00-07:00";53.839999999999996
"iot-devices.Temp1";"2019-10-03T08:30:00-07:00";59.120000000000005
"iot-devices.Temp1";"2019-10-03T09:00:00-07:00";61.429999999999986
"iot-devices.Temp1";"2019-10-03T09:30:00-07:00";65.06
"iot-devices.Temp1";"2019-10-03T10:00:00-07:00";68.42000000000002
"iot-devices.Temp1";"2019-10-03T10:30:00-07:00";70.16
"iot-devices.Temp1";"2019-10-03T11:00:00-07:00";71.50999999999999
"iot-devices.Temp1";"2019-10-03T11:30:00-07:00";73.64
"iot-devices.Temp1";"2019-10-03T12:00:00-07:00";76.73
"iot-devices.Temp1";"2019-10-03T12:30:00-07:00";78.02
"iot-devices.Temp1";"2019-10-03T13:00:00-07:00";79.088
"iot-devices.Temp1";"2019-10-03T13:30:00-07:00";79.7
"iot-devices.Temp1";"2019-10-03T14:00:00-07:00";79.64
"iot-devices.Temp1";"2019-10-03T14:30:00-07:00";79.94
