"Series";"Time";"Value"
"iot-devices.Temp1";"2019-09-30T23:30:00-07:00";51.8
"iot-devices.Temp1";"2019-10-01T00:00:00-07:00";51.98
"iot-devices.Temp1";"2019-10-01T00:30:00-07:00";52.088
"iot-devices.Temp1";"2019-10-01T01:00:00-07:00";51.74
"iot-devices.Temp1";"2019-10-01T01:30:00-07:00";50.51
"iot-devices.Temp1";"2019-10-01T02:00:00-07:00";50
"iot-devices.Temp1";"2019-10-01T02:30:00-07:00";49.49
"iot-devices.Temp1";"2019-10-01T03:00:00-07:00";49.28
"iot-devices.Temp1";"2019-10-01T03:30:00-07:00";48.992
"iot-devices.Temp1";"2019-10-01T04:00:00-07:00";48.59
"iot-devices.Temp1";"2019-10-01T04:30:00-07:00";48.71000000000001
"iot-devices.Temp1";"2019-10-01T05:00:00-07:00";48.14000000000001
"iot-devices.Temp1";"2019-10-01T05:30:00-07:00";47.54
"iot-devices.Temp1";"2019-10-01T06:00:00-07:00";46.669999999999995
"iot-devices.Temp1";"2019-10-01T06:30:00-07:00";45.830000000000005
"iot-devices.Temp1";"2019-10-01T07:00:00-07:00";45.830000000000005
"iot-devices.Temp1";"2019-10-01T07:30:00-07:00";46.81999999999999
"iot-devices.Temp1";"2019-10-01T08:00:00-07:00";49.63999999999999
"iot-devices.Temp1";"2019-10-01T08:30:00-07:00";53.12
"iot-devices.Temp1";"2019-10-01T09:00:00-07:00";56.15
"iot-devices.Temp1";"2019-10-01T09:30:00-07:00";58.910000000000004
"iot-devices.Temp1";"2019-10-01T10:00:00-07:00";61.25
"iot-devices.Temp1";"2019-10-01T10:30:00-07:00";62.81
"iot-devices.Temp1";"2019-10-01T11:00:00-07:00";64.42999999999999
"iot-devices.Temp1";"2019-10-01T11:30:00-07:00";66.32000000000001
"iot-devices.Temp1";"2019-10-01T12:00:00-07:00";68.18
"iot-devices.Temp1";"2019-10-01T12:30:00-07:00";70.16
"iot-devices.Temp1";"2019-10-01T13:00:00-07:00";70.82
"iot-devices.Temp1";"2019-10-01T13:30:00-07:00";71.53999999999999
"iot-devices.Temp1";"2019-10-01T14:00:00-07:00";72.2
"iot-devices.Temp1";"2019-10-01T14:30:00-07:00";72.25999999999999
"iot-devices.Temp1";"2019-10-01T15:00:00-07:00";72.89
"iot-devices.Temp1";"2019-10-01T15:30:00-07:00";73.22000000000001
"iot-devices.Temp1";"2019-10-01T16:00:00-07:00";72.74000000000001
"iot-devices.Temp1";"2019-10-01T16:30:00-07:00";72.44
"iot-devices.Temp1";"2019-10-01T17:00:00-07:00";71.81
"iot-devices.Temp1";"2019-10-01T17:30:00-07:00";71.14999999999999
"iot-devices.Temp1";"2019-10-01T18:00:00-07:00";69.71
"iot-devices.Temp1";"2019-10-01T18:30:00-07:00";67.856
"iot-devices.Temp1";"2019-10-01T19:00:00-07:00";65.54
"iot-devices.Temp1";"2019-10-01T19:30:00-07:00";62.93
"iot-devices.Temp1";"2019-10-01T20:00:00-07:00";60.919999999999995
"iot-devices.Temp1";"2019-10-01T20:30:00-07:00";58.64000000000001
"iot-devices.Temp1";"2019-10-01T21:00:00-07:00";57.41
"iot-devices.Temp1";"2019-10-01T21:30:00-07:00";56.660000000000004
"iot-devices.Temp1";"2019-10-01T22:00:00-07:00";56.059999999999995
"iot-devices.Temp1";"2019-10-01T22:30:00-07:00";54.92000000000001
"iot-devices.Temp1";"2019-10-01T23:00:00-07:00";53.09
"iot-devices.Temp1";"2019-10-01T23:30:00-07:00";52.67000000000001
"iot-devices.Temp1";"2019-10-02T00:00:00-07:00";53.29999999999999
"iot-devices.Temp1";"2019-10-02T00:30:00-07:00";52.970000000000006
"iot-devices.Temp1";"2019-10-02T01:00:00-07:00";52.52
"iot-devices.Temp1";"2019-10-02T01:30:00-07:00";52.31
"iot-devices.Temp1";"2019-10-02T02:00:00-07:00";52.64000000000001
"iot-devices.Temp1";"2019-10-02T02:30:00-07:00";52.60999999999999
"iot-devices.Temp1";"2019-10-02T03:00:00-07:00";52.19
"iot-devices.Temp1";"2019-10-02T03:30:00-07:00";50.9
"iot-devices.Temp1";"2019-10-02T04:00:00-07:00";49.81999999999999
"iot-devices.Temp1";"2019-10-02T04:30:00-07:00";48.92000000000001
"iot-devices.Temp1";"2019-10-02T05:00:00-07:00";48.949999999999996
"iot-devices.Temp1";"2019-10-02T05:30:00-07:00";47.96
"iot-devices.Temp1";"2019-10-02T06:00:00-07:00";47.81
"iot-devices.Temp1";"2019-10-02T06:30:00-07:00";47.93000000000001
"iot-devices.Temp1";"2019-10-02T07:00:00-07:00";48.20000000000001
"iot-devices.Temp1";"2019-10-02T07:30:00-07:00";48.88999999999999
"iot-devices.Temp1";"2019-10-02T08:00:00-07:00";53.81
"iot-devices.Temp1";"2019-10-02T08:30:00-07:00";56.900000000000006
"iot-devices.Temp1";"2019-10-02T09:00:00-07:00";59.839999999999996
"iot-devices.Temp1";"2019-10-02T09:30:00-07:00";63.53
