"Series";"Time";"Value"
"iot-devices.Temp1";"2019-08-31T23:30:00-07:00";71.06
"iot-devices.Temp1";"2019-09-01T00:00:00-07:00";71.20400000000001
"iot-devices.Temp1";"2019-09-01T00:30:00-07:00";70.69999999999999
"iot-devices.Temp1";"2019-09-01T01:00:00-07:00";69.55999999999999
"iot-devices.Temp1";"2019-09-01T01:30:00-07:00";68.87
"iot-devices.Temp1";"2019-09-01T02:00:00-07:00";68.83999999999999
"iot-devices.Temp1";"2019-09-01T02:30:00-07:00";68.66000000000001
"iot-devices.Temp1";"2019-09-01T03:00:00-07:00";68.39
"iot-devices.Temp1";"2019-09-01T03:30:00-07:00";68.18
"iot-devices.Temp1";"2019-09-01T04:00:00-07:00";67.78999999999999
"iot-devices.Temp1";"2019-09-01T04:30:00-07:00";67.33999999999999
"iot-devices.Temp1";"2019-09-01T05:00:00-07:00";66.8
"iot-devices.Temp1";"2019-09-01T05:30:00-07:00";65.83999999999999
"iot-devices.Temp1";"2019-09-01T06:00:00-07:00";65.60000000000001
"iot-devices.Temp1";"2019-09-01T06:30:00-07:00";65.60000000000001
"iot-devices.Temp1";"2019-09-01T07:00:00-07:00";66.89
"iot-devices.Temp1";"2019-09-01T07:30:00-07:00";69.62
"iot-devices.Temp1";"2019-09-01T08:00:00-07:00";72.55999999999999
"iot-devices.Temp1";"2019-09-01T08:30:00-07:00";75.50000000000001
"iot-devices.Temp1";"2019-09-01T09:00:00-07:00";78.68
"iot-devices.Temp1";"2019-09-01T09:30:00-07:00";81.49999999999999
"iot-devices.Temp1";"2019-09-01T10:00:00-07:00";83.75
"iot-devices.Temp1";"2019-09-01T10:30:00-07:00";86
"iot-devices.Temp1";"2019-09-01T11:00:00-07:00";88.21999999999998
"iot-devices.Temp1";"2019-09-01T11:30:00-07:00";90.68
"iot-devices.Temp1";"2019-09-01T12:00:00-07:00";92.66000000000001
"iot-devices.Temp1";"2019-09-01T12:30:00-07:00";94.39999999999999
"iot-devices.Temp1";"2019-09-01T13:00:00-07:00";96.05
"iot-devices.Temp1";"2019-09-01T13:30:00-07:00";97.01
"iot-devices.Temp1";"2019-09-01T14:00:00-07:00";97.7
"iot-devices.Temp1";"2019-09-01T14:30:00-07:00";98.24000000000001
"iot-devices.Temp1";"2019-09-01T15:00:00-07:00";98.92999999999999
"iot-devices.Temp1";"2019-09-01T15:30:00-07:00";98.66000000000001
"iot-devices.Temp1";"2019-09-01T16:00:00-07:00";98.42
"iot-devices.Temp1";"2019-09-01T16:30:00-07:00";97.75999999999999
"iot-devices.Temp1";"2019-09-01T17:00:00-07:00";97.13
"iot-devices.Temp1";"2019-09-01T17:30:00-07:00";95.81
"iot-devices.Temp1";"2019-09-01T18:00:00-07:00";94.04
"iot-devices.Temp1";"2019-09-01T18:30:00-07:00";91.40000000000002
"iot-devices.Temp1";"2019-09-01T19:00:00-07:00";87.92
"iot-devices.Temp1";"2019-09-01T19:30:00-07:00";84.56
"iot-devices.Temp1";"2019-09-01T20:00:00-07:00";81.56
"iot-devices.Temp1";"2019-09-01T20:30:00-07:00";80.21000000000001
"iot-devices.Temp1";"2019-09-01T21:00:00-07:00";79.64
"iot-devices.Temp1";"2019-09-01T21:30:00-07:00";78.74
"iot-devices.Temp1";"2019-09-01T22:00:00-07:00";77.54
"iot-devices.Temp1";"2019-09-01T22:30:00-07:00";76.1
"iot-devices.Temp1";"2019-09-01T23:00:00-07:00";74.92999999999999
"iot-devices.Temp1";"2019-09-01T23:30:00-07:00";73.97
"iot-devices.Temp1";"2019-09-02T00:00:00-07:00";73.34000000000002
"iot-devices.Temp1";"2019-09-02T00:30:00-07:00";72.71
"iot-devices.Temp1";"2019-09-02T01:00:00-07:00";71.54
"iot-devices.Temp1";"2019-09-02T01:30:00-07:00";71.24
"iot-devices.Temp1";"2019-09-02T02:00:00-07:00";71.18
"iot-devices.Temp1";"2019-09-02T02:30:00-07:00";71.42
"iot-devices.Temp1";"2019-09-02T03:00:00-07:00";71.21000000000001
"iot-devices.Temp1";"2019-09-02T03:30:00-07:00";70.82
"iot-devices.Temp1";"2019-09-02T04:00:00-07:00";70.01
"iot-devices.Temp1";"2019-09-02T04:30:00-07:00";69.8
"iot-devices.Temp1";"2019-09-02T05:00:00-07:00";69.25999999999999
"iot-devices.Temp1";"2019-09-02T05:30:00-07:00";68.54
"iot-devices.Temp1";"2019-09-02T06:00:00-07:00";67.85
"iot-devices.Temp1";"2019-09-02T06:30:00-07:00";67.78999999999999
"iot-devices.Temp1";"2019-09-02T07:00:00-07:00";69.26
"iot-devices.Temp1";"2019-09-02T07:30:00-07:00";71.53999999999999
"iot-devices.Temp1";"2019-09-02T08:00:00-07:00";73.55000000000001
"iot-devices.Temp1";"2019-09-02T08:30:00-07:00";76.46
"iot-devices.Temp1";"2019-09-02T09:00:00-07:00";79.31
"iot-devices.Temp1";"2019-09-02T09:30:00-07:00";81.71
"iot-devices.Temp1";"2019-09-02T10:00:00-07:00";83.14999999999999
"iot-devices.Temp1";"2019-09-02T10:30:00-07:00";86.36
"iot-devices.Temp1";"2019-09-02T11:00:00-07:00";88.82
"iot-devices.Temp1";"2019-09-02T11:30:00-07:00";91.19
"iot-devices.Temp1";"2019-09-02T12:00:00-07:00";92.63
"iot-devices.Temp1";"2019-09-02T12:30:00-07:00";94.19000000000001
"iot-devices.Temp1";"2019-09-02T13:00:00-07:00";95.63000000000001
"iot-devices.Temp1";"2019-09-02T13:30:00-07:00";96.32000000000001
"iot-devices.Temp1";"2019-09-02T14:00:00-07:00";98.21
"iot-devices.Temp1";"2019-09-02T14:30:00-07:00";97.64
"iot-devices.Temp1";"2019-09-02T15:00:00-07:00";97.10000000000001
"iot-devices.Temp1";"2019-09-02T15:30:00-07:00";96.92
"iot-devices.Temp1";"2019-09-02T16:00:00-07:00";94.69999999999999
"iot-devices.Temp1";"2019-09-02T16:30:00-07:00";95.60000000000001
"iot-devices.Temp1";"2019-09-02T17:00:00-07:00";96.83
"iot-devices.Temp1";"2019-09-02T17:30:00-07:00";95.75000000000001
"iot-devices.Temp1";"2019-09-02T18:00:00-07:00";93.86
"iot-devices.Temp1";"2019-09-02T18:30:00-07:00";91.16000000000001
