"Series";"Time";"Value"
"iot-devices.Temp1";"2019-08-31T23:30:00-07:00";70.52
"iot-devices.Temp1";"2019-09-01T00:00:00-07:00";70.27999999999999
"iot-devices.Temp1";"2019-09-01T00:30:00-07:00";69.59
"iot-devices.Temp1";"2019-09-01T01:00:00-07:00";68.39
"iot-devices.Temp1";"2019-09-01T01:30:00-07:00";68.18
"iot-devices.Temp1";"2019-09-01T02:00:00-07:00";68.17999999999999
"iot-devices.Temp1";"2019-09-01T02:30:00-07:00";67.82
"iot-devices.Temp1";"2019-09-01T03:00:00-07:00";67.72999999999999
"iot-devices.Temp1";"2019-09-01T03:30:00-07:00";67.73
"iot-devices.Temp1";"2019-09-01T04:00:00-07:00";67.36999999999999
"iot-devices.Temp1";"2019-09-01T04:30:00-07:00";66.89
"iot-devices.Temp1";"2019-09-01T05:00:00-07:00";66.17
"iot-devices.Temp1";"2019-09-01T05:30:00-07:00";65.15
"iot-devices.Temp1";"2019-09-01T06:00:00-07:00";64.97
"iot-devices.Temp1";"2019-09-01T06:30:00-07:00";64.85000000000001
"iot-devices.Temp1";"2019-09-01T07:00:00-07:00";66.11000000000001
"iot-devices.Temp1";"2019-09-01T07:30:00-07:00";68.63000000000001
"iot-devices.Temp1";"2019-09-01T08:00:00-07:00";71.45
"iot-devices.Temp1";"2019-09-01T08:30:00-07:00";74.3
"iot-devices.Temp1";"2019-09-01T09:00:00-07:00";77.63000000000001
"iot-devices.Temp1";"2019-09-01T09:30:00-07:00";80.75
"iot-devices.Temp1";"2019-09-01T10:00:00-07:00";83.228
"iot-devices.Temp1";"2019-09-01T10:30:00-07:00";85.33999999999999
"iot-devices.Temp1";"2019-09-01T11:00:00-07:00";87.38
"iot-devices.Temp1";"2019-09-01T11:30:00-07:00";89.54
"iot-devices.Temp1";"2019-09-01T12:00:00-07:00";91.73
"iot-devices.Temp1";"2019-09-01T12:30:00-07:00";93.44
"iot-devices.Temp1";"2019-09-01T13:00:00-07:00";95.08999999999999
"iot-devices.Temp1";"2019-09-01T13:30:00-07:00";95.89999999999999
"iot-devices.Temp1";"2019-09-01T14:00:00-07:00";96.584
"iot-devices.Temp1";"2019-09-01T14:30:00-07:00";97.52000000000001
"iot-devices.Temp1";"2019-09-01T15:00:00-07:00";98.30000000000001
"iot-devices.Temp1";"2019-09-01T15:30:00-07:00";97.94
"iot-devices.Temp1";"2019-09-01T16:00:00-07:00";97.49
"iot-devices.Temp1";"2019-09-01T16:30:00-07:00";97.04
"iot-devices.Temp1";"2019-09-01T17:00:00-07:00";96.56
"iot-devices.Temp1";"2019-09-01T17:30:00-07:00";95.36000000000001
"iot-devices.Temp1";"2019-09-01T18:00:00-07:00";93.86
"iot-devices.Temp1";"2019-09-01T18:30:00-07:00";91.52
"iot-devices.Temp1";"2019-09-01T19:00:00-07:00";88.44800000000001
"iot-devices.Temp1";"2019-09-01T19:30:00-07:00";84.65
"iot-devices.Temp1";"2019-09-01T20:00:00-07:00";82.25000000000001
"iot-devices.Temp1";"2019-09-01T20:30:00-07:00";80.87
"iot-devices.Temp1";"2019-09-01T21:00:00-07:00";80.05999999999999
"iot-devices.Temp1";"2019-09-01T21:30:00-07:00";78.67999999999999
"iot-devices.Temp1";"2019-09-01T22:00:00-07:00";77.60000000000001
"iot-devices.Temp1";"2019-09-01T22:30:00-07:00";75.98
"iot-devices.Temp1";"2019-09-01T23:00:00-07:00";74.54
"iot-devices.Temp1";"2019-09-01T23:30:00-07:00";73.25000000000001
"iot-devices.Temp1";"2019-09-02T00:00:00-07:00";72.44
"iot-devices.Temp1";"2019-09-02T00:30:00-07:00";71.87
"iot-devices.Temp1";"2019-09-02T01:00:00-07:00";70.91
"iot-devices.Temp1";"2019-09-02T01:30:00-07:00";70.72999999999999
"iot-devices.Temp1";"2019-09-02T02:00:00-07:00";70.75999999999999
"iot-devices.Temp1";"2019-09-02T02:30:00-07:00";70.67
"iot-devices.Temp1";"2019-09-02T03:00:00-07:00";70.78999999999999
"iot-devices.Temp1";"2019-09-02T03:30:00-07:00";70.33999999999999
"iot-devices.Temp1";"2019-09-02T04:00:00-07:00";69.74
"iot-devices.Temp1";"2019-09-02T04:30:00-07:00";69.23
"iot-devices.Temp1";"2019-09-02T05:00:00-07:00";68.66000000000001
"iot-devices.Temp1";"2019-09-02T05:30:00-07:00";67.75999999999999
"iot-devices.Temp1";"2019-09-02T06:00:00-07:00";67.16
"iot-devices.Temp1";"2019-09-02T06:30:00-07:00";67.00999999999999
"iot-devices.Temp1";"2019-09-02T07:00:00-07:00";68.48
"iot-devices.Temp1";"2019-09-02T07:30:00-07:00";70.97
"iot-devices.Temp1";"2019-09-02T08:00:00-07:00";72.85999999999999
"iot-devices.Temp1";"2019-09-02T08:30:00-07:00";76.28
"iot-devices.Temp1";"2019-09-02T09:00:00-07:00";79.82000000000001
"iot-devices.Temp1";"2019-09-02T09:30:00-07:00";81.77
"iot-devices.Temp1";"2019-09-02T10:00:00-07:00";82.94
"iot-devices.Temp1";"2019-09-02T10:30:00-07:00";86.144
"iot-devices.Temp1";"2019-09-02T11:00:00-07:00";87.56
