"Series";"Time";"Value"
"iot-devices.Temp1";"2019-08-31T23:30:00-07:00";70.16
"iot-devices.Temp1";"2019-09-01T00:00:00-07:00";70.64
"iot-devices.Temp1";"2019-09-01T00:30:00-07:00";70.33999999999999
"iot-devices.Temp1";"2019-09-01T01:00:00-07:00";69.23
"iot-devices.Temp1";"2019-09-01T01:30:00-07:00";68.27000000000001
"iot-devices.Temp1";"2019-09-01T02:00:00-07:00";68.24000000000001
"iot-devices.Temp1";"2019-09-01T02:30:00-07:00";67.91
"iot-devices.Temp1";"2019-09-01T03:00:00-07:00";67.61
"iot-devices.Temp1";"2019-09-01T03:30:00-07:00";67.39999999999999
"iot-devices.Temp1";"2019-09-01T04:00:00-07:00";67.01
"iot-devices.Temp1";"2019-09-01T04:30:00-07:00";66.56
"iot-devices.Temp1";"2019-09-01T05:00:00-07:00";65.96
"iot-devices.Temp1";"2019-09-01T05:30:00-07:00";65.03
"iot-devices.Temp1";"2019-09-01T06:00:00-07:00";64.82
"iot-devices.Temp1";"2019-09-01T06:30:00-07:00";64.76
"iot-devices.Temp1";"2019-09-01T07:00:00-07:00";65.69
"iot-devices.Temp1";"2019-09-01T07:30:00-07:00";68.57
"iot-devices.Temp1";"2019-09-01T08:00:00-07:00";71.57000000000001
"iot-devices.Temp1";"2019-09-01T08:30:00-07:00";74.39
"iot-devices.Temp1";"2019-09-01T09:00:00-07:00";77.3
"iot-devices.Temp1";"2019-09-01T09:30:00-07:00";80.24
"iot-devices.Temp1";"2019-09-01T10:00:00-07:00";82.7
"iot-devices.Temp1";"2019-09-01T10:30:00-07:00";85.03999999999999
"iot-devices.Temp1";"2019-09-01T11:00:00-07:00";87.2
"iot-devices.Temp1";"2019-09-01T11:30:00-07:00";89.50999999999999
"iot-devices.Temp1";"2019-09-01T12:00:00-07:00";91.75999999999999
"iot-devices.Temp1";"2019-09-01T12:30:00-07:00";93.13999999999999
"iot-devices.Temp1";"2019-09-01T13:00:00-07:00";94.82000000000001
"iot-devices.Temp1";"2019-09-01T13:30:00-07:00";95.83999999999999
"iot-devices.Temp1";"2019-09-01T14:00:00-07:00";96.41000000000001
"iot-devices.Temp1";"2019-09-01T14:30:00-07:00";97.13000000000001
"iot-devices.Temp1";"2019-09-01T15:00:00-07:00";97.61
"iot-devices.Temp1";"2019-09-01T15:30:00-07:00";97.37
"iot-devices.Temp1";"2019-09-01T16:00:00-07:00";97.16000000000001
"iot-devices.Temp1";"2019-09-01T16:30:00-07:00";96.86000000000001
"iot-devices.Temp1";"2019-09-01T17:00:00-07:00";96.08
"iot-devices.Temp1";"2019-09-01T17:30:00-07:00";94.69999999999999
"iot-devices.Temp1";"2019-09-01T18:00:00-07:00";93.02
"iot-devices.Temp1";"2019-09-01T18:30:00-07:00";90.62
"iot-devices.Temp1";"2019-09-01T19:00:00-07:00";87.44
"iot-devices.Temp1";"2019-09-01T19:30:00-07:00";83.89999999999999
"iot-devices.Temp1";"2019-09-01T20:00:00-07:00";81.02
"iot-devices.Temp1";"2019-09-01T20:30:00-07:00";79.52
"iot-devices.Temp1";"2019-09-01T21:00:00-07:00";78.92
"iot-devices.Temp1";"2019-09-01T21:30:00-07:00";78.05
"iot-devices.Temp1";"2019-09-01T22:00:00-07:00";76.82
"iot-devices.Temp1";"2019-09-01T22:30:00-07:00";75.43999999999998
"iot-devices.Temp1";"2019-09-01T23:00:00-07:00";74.3
"iot-devices.Temp1";"2019-09-01T23:30:00-07:00";73.42999999999999
"iot-devices.Temp1";"2019-09-02T00:00:00-07:00";73.10000000000001
"iot-devices.Temp1";"2019-09-02T00:30:00-07:00";72.05
"iot-devices.Temp1";"2019-09-02T01:00:00-07:00";70.91
"iot-devices.Temp1";"2019-09-02T01:30:00-07:00";70.55
"iot-devices.Temp1";"2019-09-02T02:00:00-07:00";70.61
"iot-devices.Temp1";"2019-09-02T02:30:00-07:00";70.49
"iot-devices.Temp1";"2019-09-02T03:00:00-07:00";70.37
"iot-devices.Temp1";"2019-09-02T03:30:00-07:00";69.95
"iot-devices.Temp1";"2019-09-02T04:00:00-07:00";69.41
"iot-devices.Temp1";"2019-09-02T04:30:00-07:00";69.08
"iot-devices.Temp1";"2019-09-02T05:00:00-07:00";68.54
"iot-devices.Temp1";"2019-09-02T05:30:00-07:00";67.75999999999999
"iot-devices.Temp1";"2019-09-02T06:00:00-07:00";67.13000000000001
"iot-devices.Temp1";"2019-09-02T06:30:00-07:00";67.04
"iot-devices.Temp1";"2019-09-02T07:00:00-07:00";68.21
"iot-devices.Temp1";"2019-09-02T07:30:00-07:00";70.46
"iot-devices.Temp1";"2019-09-02T08:00:00-07:00";72.71000000000001
"iot-devices.Temp1";"2019-09-02T08:30:00-07:00";75.56
"iot-devices.Temp1";"2019-09-02T09:00:00-07:00";78.35000000000001
"iot-devices.Temp1";"2019-09-02T09:30:00-07:00";80.69000000000001
"iot-devices.Temp1";"2019-09-02T10:00:00-07:00";81.89
"iot-devices.Temp1";"2019-09-02T10:30:00-07:00";85.37
"iot-devices.Temp1";"2019-09-02T11:00:00-07:00";87.80000000000001
"iot-devices.Temp1";"2019-09-02T11:30:00-07:00";90.01999999999998
"iot-devices.Temp1";"2019-09-02T12:00:00-07:00";91.49
"iot-devices.Temp1";"2019-09-02T12:30:00-07:00";93.05
"iot-devices.Temp1";"2019-09-02T13:00:00-07:00";94.61
"iot-devices.Temp1";"2019-09-02T13:30:00-07:00";95.57
"iot-devices.Temp1";"2019-09-02T14:00:00-07:00";97.13
"iot-devices.Temp1";"2019-09-02T14:30:00-07:00";96.53000000000002
"iot-devices.Temp1";"2019-09-02T15:00:00-07:00";95.89999999999999
"iot-devices.Temp1";"2019-09-02T15:30:00-07:00";95.81
"iot-devices.Temp1";"2019-09-02T16:00:00-07:00";93.88999999999999
"iot-devices.Temp1";"2019-09-02T16:30:00-07:00";94.58
"iot-devices.Temp1";"2019-09-02T17:00:00-07:00";95.78000000000002
"iot-devices.Temp1";"2019-09-02T17:30:00-07:00";94.88
"iot-devices.Temp1";"2019-09-02T18:00:00-07:00";92.93
