"Series";"Time";"Value"
"iot-devices.Temp1";"2019-06-30T23:30:00-07:00";65.12
"iot-devices.Temp1";"2019-07-01T00:00:00-07:00";65.27
"iot-devices.Temp1";"2019-07-01T00:30:00-07:00";65.3
"iot-devices.Temp1";"2019-07-01T01:00:00-07:00";64.36999999999999
"iot-devices.Temp1";"2019-07-01T01:30:00-07:00";63.572
"iot-devices.Temp1";"2019-07-01T02:00:00-07:00";63.44
"iot-devices.Temp1";"2019-07-01T02:30:00-07:00";62.330000000000005
"iot-devices.Temp1";"2019-07-01T03:00:00-07:00";61.46
"iot-devices.Temp1";"2019-07-01T03:30:00-07:00";60.74
"iot-devices.Temp1";"2019-07-01T04:00:00-07:00";60.59
"iot-devices.Temp1";"2019-07-01T04:30:00-07:00";60.139999999999986
"iot-devices.Temp1";"2019-07-01T05:00:00-07:00";58.78999999999999
"iot-devices.Temp1";"2019-07-01T05:30:00-07:00";57.89000000000001
"iot-devices.Temp1";"2019-07-01T06:00:00-07:00";57.59
"iot-devices.Temp1";"2019-07-01T06:30:00-07:00";58.91
"iot-devices.Temp1";"2019-07-01T07:00:00-07:00";60.919999999999995
"iot-devices.Temp1";"2019-07-01T07:30:00-07:00";64.49
"iot-devices.Temp1";"2019-07-01T08:00:00-07:00";68.14999999999999
"iot-devices.Temp1";"2019-07-01T08:30:00-07:00";71.32999999999998
"iot-devices.Temp1";"2019-07-01T09:00:00-07:00";73.34
"iot-devices.Temp1";"2019-07-01T09:30:00-07:00";75.77
"iot-devices.Temp1";"2019-07-01T10:00:00-07:00";77.99000000000001
"iot-devices.Temp1";"2019-07-01T10:30:00-07:00";80.14999999999999
"iot-devices.Temp1";"2019-07-01T11:00:00-07:00";81.86
"iot-devices.Temp1";"2019-07-01T11:30:00-07:00";82.88000000000001
"iot-devices.Temp1";"2019-07-01T12:00:00-07:00";84.32000000000001
"iot-devices.Temp1";"2019-07-01T12:30:00-07:00";85.91000000000001
"iot-devices.Temp1";"2019-07-01T13:00:00-07:00";87.38
"iot-devices.Temp1";"2019-07-01T13:30:00-07:00";88.49000000000001
"iot-devices.Temp1";"2019-07-01T14:00:00-07:00";89.57
"iot-devices.Temp1";"2019-07-01T14:30:00-07:00";89.84000000000002
"iot-devices.Temp1";"2019-07-01T15:00:00-07:00";89.83999999999999
"iot-devices.Temp1";"2019-07-01T15:30:00-07:00";89.77999999999999
"iot-devices.Temp1";"2019-07-01T16:00:00-07:00";89.39
"iot-devices.Temp1";"2019-07-01T16:30:00-07:00";89.06
"iot-devices.Temp1";"2019-07-01T17:00:00-07:00";88.57999999999998
"iot-devices.Temp1";"2019-07-01T17:30:00-07:00";88.19
"iot-devices.Temp1";"2019-07-01T18:00:00-07:00";87.41000000000001
"iot-devices.Temp1";"2019-07-01T18:30:00-07:00";86.14999999999999
